,States,Years,Quarter,Pincodes,Rergistered_users
3916,karnataka,2022,4,560078,446189
3917,karnataka,2022,4,560076,421750
3918,karnataka,2022,4,560058,375004
3919,karnataka,2022,4,560100,374427
3920,karnataka,2022,4,560091,372516
3921,karnataka,2022,4,560043,371881
3922,karnataka,2022,4,560037,359061
3923,karnataka,2022,4,560064,333488
3924,karnataka,2022,4,560079,329552
3925,karnataka,2023,1,560068,658173
3926,karnataka,2023,1,560078,465268
3927,karnataka,2023,1,560076,439520
3928,karnataka,2023,1,560058,392240
3929,karnataka,2023,1,560100,390945
3930,karnataka,2023,1,560091,389038
3931,karnataka,2023,1,560043,387698
3932,karnataka,2023,1,560037,374285
3933,karnataka,2023,1,560064,347749
3934,karnataka,2023,1,560079,343905
3935,karnataka,2023,2,560068,680831
3936,karnataka,2023,2,560078,480496
3937,karnataka,2023,2,560076,454040
3938,karnataka,2023,2,560058,406762
3939,karnataka,2023,2,560100,404388
3940,karnataka,2023,2,560091,403117
3941,karnataka,2023,2,560043,400445
3942,karnataka,2023,2,560037,386148
3943,karnataka,2023,2,560064,359424
3944,karnataka,2023,2,560079,355839
3945,karnataka,2023,3,560068,705298
3946,karnataka,2023,3,560078,497366
3947,karnataka,2023,3,560076,469520
3948,karnataka,2023,3,560058,422371
3949,karnataka,2023,3,560100,418829
3950,karnataka,2023,3,560091,418290
3951,karnataka,2023,3,560043,414454
3952,karnataka,2023,3,560037,399487
3953,karnataka,2023,3,560064,372461
3954,karnataka,2023,3,560079,368803
3955,karnataka,2023,4,560068,727330
3956,karnataka,2023,4,560078,512223
3957,karnataka,2023,4,560076,483516
3958,karnataka,2023,4,560058,436626
3959,karnataka,2023,4,560100,432356
3960,karnataka,2023,4,560091,431684
3961,karnataka,2023,4,560043,427281
3962,karnataka,2023,4,560037,411011
3963,karnataka,2023,4,560064,383980
3964,karnataka,2023,4,560079,380293
3965,karnataka,2024,1,560068,753700
3966,karnataka,2024,1,560078,530186
3967,karnataka,2024,1,560076,500551
3968,karnataka,2024,1,560058,452934
3969,karnataka,2024,1,560100,448221
3970,karnataka,2024,1,560091,447680
3971,karnataka,2024,1,560043,442517
3972,karnataka,2024,1,560037,425394
3973,karnataka,2024,1,560064,397825
3974,karnataka,2024,1,560079,394054
3975,kerala,2018,1,682042,6594
3976,kerala,2018,1,682024,5559
3977,kerala,2018,1,695001,4654
3978,kerala,2018,1,682025,4572
3979,kerala,2018,1,682020,4402
3980,kerala,2018,1,682035,4009
3981,kerala,2018,1,673032,3987
3982,kerala,2018,1,682032,3908
3983,kerala,2018,1,682301,3613
3984,kerala,2018,1,673016,3347
3985,kerala,2018,2,682042,8512
3986,kerala,2018,2,682024,7234
3987,kerala,2018,2,695001,6380
3988,kerala,2018,2,682025,6000
3989,kerala,2018,2,682020,5919
3990,kerala,2018,2,682035,5368
3991,kerala,2018,2,682032,5259
3992,kerala,2018,2,673032,5180
3993,kerala,2018,2,682301,4777
3994,kerala,2018,2,673016,4453
3995,kerala,2018,3,682042,10303
3996,kerala,2018,3,682024,8834
3997,kerala,2018,3,695001,8200
3998,kerala,2018,3,682025,7465
3999,kerala,2018,3,682020,7403
4000,kerala,2018,3,682035,6581
4001,kerala,2018,3,682032,6579
4002,kerala,2018,3,673032,6247
4003,kerala,2018,3,682301,5932
4004,kerala,2018,3,673016,5432
4005,kerala,2018,4,682042,13083
4006,kerala,2018,4,682024,11303
4007,kerala,2018,4,695001,10807
4008,kerala,2018,4,682025,9628
4009,kerala,2018,4,682020,9576
4010,kerala,2018,4,682032,8669
4011,kerala,2018,4,682035,8594
4012,kerala,2018,4,673032,8058
4013,kerala,2018,4,682301,7732
4014,kerala,2018,4,673004,6853
4015,kerala,2019,1,682042,15428
4016,kerala,2019,1,682024,13454
4017,kerala,2019,1,695001,13156
4018,kerala,2019,1,682025,11515
4019,kerala,2019,1,682020,11406
4020,kerala,2019,1,682035,10441
4021,kerala,2019,1,682032,10331
4022,kerala,2019,1,673032,9504
4023,kerala,2019,1,682301,9471
4024,kerala,2019,1,673004,8130
4025,kerala,2019,2,682042,17514
4026,kerala,2019,2,695001,15525
4027,kerala,2019,2,682024,15397
4028,kerala,2019,2,682025,13311
4029,kerala,2019,2,682020,13276
4030,kerala,2019,2,682035,12409
4031,kerala,2019,2,682032,11984
4032,kerala,2019,2,673032,11095
4033,kerala,2019,2,682301,11074
4034,kerala,2019,2,673016,9775
4035,kerala,2019,3,682042,19670
4036,kerala,2019,3,695001,18084
4037,kerala,2019,3,682024,17413
4038,kerala,2019,3,682025,15371
4039,kerala,2019,3,682020,15188
4040,kerala,2019,3,682035,14451
4041,kerala,2019,3,682032,13667
4042,kerala,2019,3,673032,12880
4043,kerala,2019,3,682301,12671
4044,kerala,2019,3,673016,11696
4045,kerala,2019,4,682042,22058
4046,kerala,2019,4,695001,20669
4047,kerala,2019,4,682024,19609
4048,kerala,2019,4,682025,17548
4049,kerala,2019,4,682020,17137
4050,kerala,2019,4,682035,16535
4051,kerala,2019,4,682032,15426
4052,kerala,2019,4,673032,14691
4053,kerala,2019,4,682301,14302
4054,kerala,2019,4,673016,13376
4055,kerala,2020,1,682042,24196
4056,kerala,2020,1,695001,23318
4057,kerala,2020,1,682024,21814
4058,kerala,2020,1,682025,19682
4059,kerala,2020,1,682020,19029
4060,kerala,2020,1,682035,18386
4061,kerala,2020,1,682032,17081
4062,kerala,2020,1,673032,16527
4063,kerala,2020,1,682301,15989
4064,kerala,2020,1,670645,15732
4065,kerala,2020,2,682042,25856
4066,kerala,2020,2,695001,25442
4067,kerala,2020,2,682024,23419
4068,kerala,2020,2,682025,21261
4069,kerala,2020,2,682020,20457
4070,kerala,2020,2,682035,19671
4071,kerala,2020,2,670645,18592
4072,kerala,2020,2,682032,18399
4073,kerala,2020,2,673032,18059
4074,kerala,2020,2,682301,17516
4075,kerala,2020,3,682042,28485
4076,kerala,2020,3,695001,28191
4077,kerala,2020,3,682024,26104
4078,kerala,2020,3,682025,23781
4079,kerala,2020,3,682020,22893
4080,kerala,2020,3,682035,21786
4081,kerala,2020,3,670645,21694
4082,kerala,2020,3,682032,20470
4083,kerala,2020,3,673032,20253
4084,kerala,2020,3,682301,20008
4085,kerala,2020,4,682042,31620
4086,kerala,2020,4,695001,31411
4087,kerala,2020,4,682024,29392
4088,kerala,2020,4,682025,26893
4089,kerala,2020,4,682020,25856
4090,kerala,2020,4,670645,24709
4091,kerala,2020,4,682035,24248
4092,kerala,2020,4,682032,22958
4093,kerala,2020,4,673032,22837
4094,kerala,2020,4,673592,22730
4095,kerala,2021,1,682042,34103
4096,kerala,2021,1,695001,33913
4097,kerala,2021,1,682024,31763
4098,kerala,2021,1,682025,29029
4099,kerala,2021,1,682020,27924
4100,kerala,2021,1,670645,26911
4101,kerala,2021,1,682035,26156
4102,kerala,2021,1,673592,24788
4103,kerala,2021,1,673032,24778
4104,kerala,2021,1,682032,24752
4105,kerala,2021,2,682042,36378
4106,kerala,2021,2,695001,36185
4107,kerala,2021,2,682024,33834
4108,kerala,2021,2,682025,30965
4109,kerala,2021,2,682020,29826
4110,kerala,2021,2,670645,28806
4111,kerala,2021,2,682035,27927
4112,kerala,2021,2,673592,26554
4113,kerala,2021,2,682032,26390
4114,kerala,2021,2,673032,26355
4115,kerala,2021,3,682042,38880
4116,kerala,2021,3,695001,38710
4117,kerala,2021,3,682024,36108
4118,kerala,2021,3,682025,33080
4119,kerala,2021,3,682020,31859
4120,kerala,2021,3,670645,30931
4121,kerala,2021,3,682035,29804
4122,kerala,2021,3,673592,28563
4123,kerala,2021,3,682032,28166
4124,kerala,2021,3,673032,28073
4125,kerala,2021,4,682042,41448
4126,kerala,2021,4,695001,41207
4127,kerala,2021,4,682024,38351
4128,kerala,2021,4,682025,35172
4129,kerala,2021,4,682020,33886
4130,kerala,2021,4,670645,32968
4131,kerala,2021,4,682035,31716
4132,kerala,2021,4,673592,30447
4133,kerala,2021,4,682032,30009
4134,kerala,2021,4,673032,29788
4135,kerala,2022,1,682042,43832
4136,kerala,2022,1,695001,43506
4137,kerala,2022,1,682024,40513
4138,kerala,2022,1,682025,37172
4139,kerala,2022,1,682020,35790
4140,kerala,2022,1,670645,34974
4141,kerala,2022,1,682035,33556
4142,kerala,2022,1,673592,32286
4143,kerala,2022,1,682032,31679
4144,kerala,2022,1,682301,31551
4145,kerala,2022,2,682042,46049
4146,kerala,2022,2,695001,45760
4147,kerala,2022,2,682024,42517
4148,kerala,2022,2,682025,39062
4149,kerala,2022,2,682020,37658
4150,kerala,2022,2,670645,36777
4151,kerala,2022,2,682035,35277
4152,kerala,2022,2,673592,33986
4153,kerala,2022,2,682032,33271
4154,kerala,2022,2,682301,33154
4155,kerala,2022,3,682042,48385
4156,kerala,2022,3,695001,48080
4157,kerala,2022,3,682024,44605
4158,kerala,2022,3,682025,41047
4159,kerala,2022,3,682020,39537
4160,kerala,2022,3,670645,38662
4161,kerala,2022,3,682035,37065
4162,kerala,2022,3,673592,35697
4163,kerala,2022,3,682032,34936
4164,kerala,2022,3,682301,34880
4165,kerala,2022,4,682042,50726
4166,kerala,2022,4,695001,50448
4167,kerala,2022,4,682024,46703
4168,kerala,2022,4,682025,42979
4169,kerala,2022,4,682020,41421
4170,kerala,2022,4,670645,40256
4171,kerala,2022,4,682035,38857
4172,kerala,2022,4,673592,37241
4173,kerala,2022,4,682032,36609
4174,kerala,2022,4,682301,36567
4175,kerala,2023,1,682042,52947
4176,kerala,2023,1,695001,52622
4177,kerala,2023,1,682024,48663
4178,kerala,2023,1,682025,44808
4179,kerala,2023,1,682020,43203
4180,kerala,2023,1,670645,41939
4181,kerala,2023,1,682035,40564
4182,kerala,2023,1,673592,38815
4183,kerala,2023,1,682301,38160
4184,kerala,2023,1,682032,38133
4185,kerala,2023,2,682042,54820
4186,kerala,2023,2,695001,54455
4187,kerala,2023,2,682024,50392
4188,kerala,2023,2,682025,46400
4189,kerala,2023,2,682020,44692
4190,kerala,2023,2,670645,43529
4191,kerala,2023,2,682035,41999
4192,kerala,2023,2,673592,40332
4193,kerala,2023,2,682301,39558
4194,kerala,2023,2,682032,39475
4195,kerala,2023,3,682042,56858
4196,kerala,2023,3,695001,55398
4197,kerala,2023,3,682024,52272
4198,kerala,2023,3,682025,48077
4199,kerala,2023,3,682020,46356
4200,kerala,2023,3,670645,45257
4201,kerala,2023,3,682035,43525
4202,kerala,2023,3,673592,41858
4203,kerala,2023,3,682301,41067
4204,kerala,2023,3,682032,40897
4205,kerala,2023,4,682042,58777
4206,kerala,2023,4,695001,58442
4207,kerala,2023,4,682024,53952
4208,kerala,2023,4,682025,49663
4209,kerala,2023,4,682020,47879
4210,kerala,2023,4,670645,46867
4211,kerala,2023,4,682035,44934
4212,kerala,2023,4,673592,43307
4213,kerala,2023,4,682301,42463
4214,kerala,2023,4,682032,42282
4215,kerala,2024,1,682042,60930
4216,kerala,2024,1,695001,60600
4217,kerala,2024,1,682024,55882
4218,kerala,2024,1,682025,51465
4219,kerala,2024,1,682020,49665
4220,kerala,2024,1,670645,48655
4221,kerala,2024,1,682035,46619
4222,kerala,2024,1,673592,45026
4223,kerala,2024,1,682301,44067
4224,kerala,2024,1,682032,43845
4225,ladakh,2018,1,194104,2329
4226,ladakh,2018,1,194101,1584
4227,ladakh,2018,1,194201,1397
4228,ladakh,2018,1,194401,670
4229,ladakh,2018,1,194107,641
4230,ladakh,2018,1,194103,458
4231,ladakh,2018,1,194102,353
4232,ladakh,2018,1,194105,259
4233,ladakh,2018,1,194106,255
4234,ladakh,2018,1,194703,241
4235,ladakh,2018,2,194104,3343
4236,ladakh,2018,2,194101,2388
4237,ladakh,2018,2,194201,2112
4238,ladakh,2018,2,194107,984
4239,ladakh,2018,2,194401,943
4240,ladakh,2018,2,194103,655
4241,ladakh,2018,2,194102,511
4242,ladakh,2018,2,194105,361
4243,ladakh,2018,2,194106,357
4244,ladakh,2018,2,194703,342
4245,ladakh,2018,3,194104,4461
4246,ladakh,2018,3,194101,3292
4247,ladakh,2018,3,194201,2882
4248,ladakh,2018,3,194107,1385
4249,ladakh,2018,3,194401,1264
4250,ladakh,2018,3,194103,976
4251,ladakh,2018,3,194102,717
4252,ladakh,2018,3,194105,534
4253,ladakh,2018,3,194106,519
4254,ladakh,2018,3,194703,468
4255,ladakh,2018,4,194104,5767
4256,ladakh,2018,4,194101,4561
4257,ladakh,2018,4,194201,3824
4258,ladakh,2018,4,194107,1913
4259,ladakh,2018,4,194401,1632
4260,ladakh,2018,4,194103,1460
4261,ladakh,2018,4,194102,970
4262,ladakh,2018,4,194105,800
4263,ladakh,2018,4,194106,706
4264,ladakh,2018,4,194703,640
4265,ladakh,2019,1,194104,6985
4266,ladakh,2019,1,194101,5676
4267,ladakh,2019,1,194201,4722
4268,ladakh,2019,1,194107,2336
4269,ladakh,2019,1,194401,1998
4270,ladakh,2019,1,194103,1938
4271,ladakh,2019,1,194102,1275
4272,ladakh,2019,1,194105,1020
4273,ladakh,2019,1,194106,902
4274,ladakh,2019,1,194703,788
4275,ladakh,2019,2,194104,8074
4276,ladakh,2019,2,194101,6990
4277,ladakh,2019,2,194201,5567
4278,ladakh,2019,2,194107,2793
4279,ladakh,2019,2,194103,2432
4280,ladakh,2019,2,194401,2390
4281,ladakh,2019,2,194102,1584
4282,ladakh,2019,2,194105,1258
4283,ladakh,2019,2,194106,1097
4284,ladakh,2019,2,194703,949
4285,ladakh,2019,3,194104,8972
4286,ladakh,2019,3,194101,7968
4287,ladakh,2019,3,194201,6210
4288,ladakh,2019,3,194107,3004
4289,ladakh,2019,3,194103,2647
4290,ladakh,2019,3,194401,2601
4291,ladakh,2019,3,194102,1723
4292,ladakh,2019,3,194105,1386
4293,ladakh,2019,3,194106,1162
4294,ladakh,2019,3,194703,1014
4295,ladakh,2019,4,194104,9875
4296,ladakh,2019,4,194101,8791
4297,ladakh,2019,4,194201,6838
4298,ladakh,2019,4,194107,3321
4299,ladakh,2019,4,194401,2945
4300,ladakh,2019,4,194103,2850
4301,ladakh,2019,4,194102,1873
4302,ladakh,2019,4,194105,1501
4303,ladakh,2019,4,194106,1304
4304,ladakh,2019,4,194703,1054
4305,ladakh,2020,1,194104,10826
4306,ladakh,2020,1,194101,9668
4307,ladakh,2020,1,194201,7470
4308,ladakh,2020,1,194107,3617
4309,ladakh,2020,1,194103,3320
4310,ladakh,2020,1,194401,3216
4311,ladakh,2020,1,194102,2152
4312,ladakh,2020,1,194105,1776
4313,ladakh,2020,1,194106,1403
4314,ladakh,2020,1,194703,1207
4315,ladakh,2020,2,194104,11904
4316,ladakh,2020,2,194101,10546
4317,ladakh,2020,2,194201,8273
4318,ladakh,2020,2,194107,3957
4319,ladakh,2020,2,194103,3885
4320,ladakh,2020,2,194401,3519
4321,ladakh,2020,2,194102,2449
4322,ladakh,2020,2,194105,2060
4323,ladakh,2020,2,194106,1518
4324,ladakh,2020,2,194703,1358
4325,ladakh,2020,3,194104,13038
4326,ladakh,2020,3,194101,11446
4327,ladakh,2020,3,194201,8999
4328,ladakh,2020,3,194103,4416
4329,ladakh,2020,3,194107,4322
4330,ladakh,2020,3,194401,3865
4331,ladakh,2020,3,194102,2748
4332,ladakh,2020,3,194105,2360
4333,ladakh,2020,3,194106,1661
4334,ladakh,2020,3,194703,1526
4335,ladakh,2020,4,194104,14355
4336,ladakh,2020,4,194101,12651
4337,ladakh,2020,4,194201,9940
4338,ladakh,2020,4,194103,5069
4339,ladakh,2020,4,194107,4681
4340,ladakh,2020,4,194401,4313
4341,ladakh,2020,4,194102,3028
4342,ladakh,2020,4,194105,2673
4343,ladakh,2020,4,194106,1803
4344,ladakh,2020,4,194109,1697
4345,ladakh,2021,1,194104,15511
4346,ladakh,2021,1,194101,13620
4347,ladakh,2021,1,194201,10674
4348,ladakh,2021,1,194103,5484
4349,ladakh,2021,1,194107,5026
4350,ladakh,2021,1,194401,4631
4351,ladakh,2021,1,194102,3256
4352,ladakh,2021,1,194105,2886
4353,ladakh,2021,1,194106,1933
4354,ladakh,2021,1,194109,1854
4355,ladakh,2021,2,194104,16585
4356,ladakh,2021,2,194101,14606
4357,ladakh,2021,2,194201,11446
4358,ladakh,2021,2,194103,5935
4359,ladakh,2021,2,194107,5397
4360,ladakh,2021,2,194401,4964
4361,ladakh,2021,2,194102,3499
4362,ladakh,2021,2,194105,3111
4363,ladakh,2021,2,194106,2070
4364,ladakh,2021,2,194109,1998
4365,ladakh,2021,3,194104,17813
4366,ladakh,2021,3,194101,15772
4367,ladakh,2021,3,194201,12397
4368,ladakh,2021,3,194103,6415
4369,ladakh,2021,3,194107,5819
4370,ladakh,2021,3,194401,5438
4371,ladakh,2021,3,194102,3811
4372,ladakh,2021,3,194105,3389
4373,ladakh,2021,3,194106,2243
4374,ladakh,2021,3,194109,2193
4375,ladakh,2021,4,194104,19007
4376,ladakh,2021,4,194101,16834
4377,ladakh,2021,4,194201,13309
4378,ladakh,2021,4,194103,6889
4379,ladakh,2021,4,194107,6240
4380,ladakh,2021,4,194401,5862
4381,ladakh,2021,4,194102,4093
4382,ladakh,2021,4,194105,3639
4383,ladakh,2021,4,194106,2420
4384,ladakh,2021,4,194109,2397
4385,ladakh,2022,1,194104,20154
4386,ladakh,2022,1,194101,17877
4387,ladakh,2022,1,194201,14135
4388,ladakh,2022,1,194103,7324
4389,ladakh,2022,1,194107,6632
4390,ladakh,2022,1,194401,6231
4391,ladakh,2022,1,194102,4370
4392,ladakh,2022,1,194105,3888
4393,ladakh,2022,1,194106,2563
4394,ladakh,2022,1,194109,2545
4395,ladakh,2022,2,194104,21222
4396,ladakh,2022,2,194101,18842
4397,ladakh,2022,2,194201,14911
4398,ladakh,2022,2,194103,7729
4399,ladakh,2022,2,194107,7006
4400,ladakh,2022,2,194401,6571
4401,ladakh,2022,2,194102,4602
4402,ladakh,2022,2,194105,4102
4403,ladakh,2022,2,194106,2710
4404,ladakh,2022,2,194109,2681
4405,ladakh,2022,3,194104,22353
4406,ladakh,2022,3,194101,19786
4407,ladakh,2022,3,194201,15631
4408,ladakh,2022,3,194103,8113
4409,ladakh,2022,3,194107,7342
4410,ladakh,2022,3,194401,6856
4411,ladakh,2022,3,194102,4828
4412,ladakh,2022,3,194105,4306
4413,ladakh,2022,3,194106,2840
4414,ladakh,2022,3,194109,2791
4415,ladakh,2022,4,194104,23418
4416,ladakh,2022,4,194101,20668
4417,ladakh,2022,4,194201,16206
4418,ladakh,2022,4,194103,8405
4419,ladakh,2022,4,194107,7641
4420,ladakh,2022,4,194401,7055
4421,ladakh,2022,4,194102,5020
4422,ladakh,2022,4,194105,4454
4423,ladakh,2022,4,194106,2943
4424,ladakh,2022,4,194109,2832
4425,ladakh,2023,1,194104,24439
4426,ladakh,2023,1,194101,21580
4427,ladakh,2023,1,194201,16910
4428,ladakh,2023,1,194103,8776
4429,ladakh,2023,1,194107,7971
4430,ladakh,2023,1,194401,7342
4431,ladakh,2023,1,194102,5242
4432,ladakh,2023,1,194105,4663
4433,ladakh,2023,1,194106,3062
4434,ladakh,2023,1,194109,2960
4435,ladakh,2023,2,194104,25357
4436,ladakh,2023,2,194101,22399
4437,ladakh,2023,2,194201,17688
4438,ladakh,2023,2,194103,9138
4439,ladakh,2023,2,194107,8300
4440,ladakh,2023,2,194401,7705
4441,ladakh,2023,2,194102,5492
4442,ladakh,2023,2,194105,4888
4443,ladakh,2023,2,194106,3214
4444,ladakh,2023,2,194109,3100
4445,ladakh,2023,3,194104,26346
4446,ladakh,2023,3,194101,23265
4447,ladakh,2023,3,194201,18391
4448,ladakh,2023,3,194103,9525
4449,ladakh,2023,3,194107,8645
4450,ladakh,2023,3,194401,8019
4451,ladakh,2023,3,194102,5722
4452,ladakh,2023,3,194105,5090
4453,ladakh,2023,3,194106,3343
4454,ladakh,2023,3,194109,3268
4455,ladakh,2023,4,194104,27266
4456,ladakh,2023,4,194101,24102
4457,ladakh,2023,4,194201,19063
4458,ladakh,2023,4,194103,9855
4459,ladakh,2023,4,194107,8985
4460,ladakh,2023,4,194401,8330
4461,ladakh,2023,4,194102,5923
4462,ladakh,2023,4,194105,5300
4463,ladakh,2023,4,194106,3470
4464,ladakh,2023,4,194109,3373
4465,ladakh,2024,1,194104,28293
4466,ladakh,2024,1,194101,25004
4467,ladakh,2024,1,194201,19846
4468,ladakh,2024,1,194103,10311
4469,ladakh,2024,1,194107,9370
4470,ladakh,2024,1,194401,8718
4471,ladakh,2024,1,194102,6205
4472,ladakh,2024,1,194105,5511
4473,ladakh,2024,1,194106,3641
4474,ladakh,2024,1,194109,3567
4475,lakshadweep,2018,1,682555,175
4476,lakshadweep,2018,1,682557,85
4477,lakshadweep,2018,1,682551,78
4478,lakshadweep,2018,1,682559,71
4479,lakshadweep,2018,1,682552,44
4480,lakshadweep,2018,1,682556,37
4481,lakshadweep,2018,1,682554,10
4482,lakshadweep,2018,1,682558,1
4483,lakshadweep,2018,2,682555,246
4484,lakshadweep,2018,2,682551,126
4485,lakshadweep,2018,2,682557,94
4486,lakshadweep,2018,2,682559,82
4487,lakshadweep,2018,2,682552,61
4488,lakshadweep,2018,2,682556,56
4489,lakshadweep,2018,2,682554,18
4490,lakshadweep,2018,2,682558,3
4491,lakshadweep,2018,3,682555,338
4492,lakshadweep,2018,3,682551,175
4493,lakshadweep,2018,3,682557,131
4494,lakshadweep,2018,3,682559,93
4495,lakshadweep,2018,3,682552,86
4496,lakshadweep,2018,3,682556,68
4497,lakshadweep,2018,3,682554,22
4498,lakshadweep,2018,3,682558,5
4499,lakshadweep,2018,4,682555,429
4500,lakshadweep,2018,4,682551,241
4501,lakshadweep,2018,4,682557,148
4502,lakshadweep,2018,4,682559,116
4503,lakshadweep,2018,4,682552,110
4504,lakshadweep,2018,4,682556,84
4505,lakshadweep,2018,4,682554,23
4506,lakshadweep,2018,4,682558,5
4507,lakshadweep,2019,1,682555,549
4508,lakshadweep,2019,1,682551,299
4509,lakshadweep,2019,1,682557,166
4510,lakshadweep,2019,1,682552,132
4511,lakshadweep,2019,1,682559,129
4512,lakshadweep,2019,1,682556,107
4513,lakshadweep,2019,1,682554,29
4514,lakshadweep,2019,1,682558,5
4515,lakshadweep,2019,2,682555,685
4516,lakshadweep,2019,2,682551,367
4517,lakshadweep,2019,2,682557,201
4518,lakshadweep,2019,2,682552,158
4519,lakshadweep,2019,2,682559,155
4520,lakshadweep,2019,2,682556,139
4521,lakshadweep,2019,2,682554,35
4522,lakshadweep,2019,2,682558,7
4523,lakshadweep,2019,3,682555,813
4524,lakshadweep,2019,3,682551,469
4525,lakshadweep,2019,3,682557,243
4526,lakshadweep,2019,3,682552,185
4527,lakshadweep,2019,3,682559,176
4528,lakshadweep,2019,3,682556,173
4529,lakshadweep,2019,3,682554,51
4530,lakshadweep,2019,3,682558,7
4531,lakshadweep,2019,4,682555,923
4532,lakshadweep,2019,4,682551,538
4533,lakshadweep,2019,4,682557,279
4534,lakshadweep,2019,4,682552,212
4535,lakshadweep,2019,4,682559,195
4536,lakshadweep,2019,4,682556,193
4537,lakshadweep,2019,4,682554,77
4538,lakshadweep,2019,4,682558,10
4539,lakshadweep,2020,1,682555,1032
4540,lakshadweep,2020,1,682551,633
4541,lakshadweep,2020,1,682557,332
4542,lakshadweep,2020,1,682552,248
4543,lakshadweep,2020,1,682556,227
4544,lakshadweep,2020,1,682559,200
4545,lakshadweep,2020,1,682554,89
4546,lakshadweep,2020,1,682558,11
4547,lakshadweep,2020,2,682555,1178
4548,lakshadweep,2020,2,682551,744
4549,lakshadweep,2020,2,682557,376
4550,lakshadweep,2020,2,682552,274
4551,lakshadweep,2020,2,682556,271
4552,lakshadweep,2020,2,682559,207
4553,lakshadweep,2020,2,682554,121
4554,lakshadweep,2020,2,682558,16
4555,lakshadweep,2020,3,682555,1334
4556,lakshadweep,2020,3,682551,866
4557,lakshadweep,2020,3,682557,429
4558,lakshadweep,2020,3,682552,323
4559,lakshadweep,2020,3,682556,311
4560,lakshadweep,2020,3,682559,220
4561,lakshadweep,2020,3,682554,142
4562,lakshadweep,2020,3,682558,19
4563,lakshadweep,2020,4,682555,1530
4564,lakshadweep,2020,4,682551,981
4565,lakshadweep,2020,4,682557,480
4566,lakshadweep,2020,4,682552,388
4567,lakshadweep,2020,4,682556,354
4568,lakshadweep,2020,4,682559,256
4569,lakshadweep,2020,4,682554,168
4570,lakshadweep,2020,4,682558,22
4571,lakshadweep,2021,1,682555,1664
4572,lakshadweep,2021,1,682551,1083
4573,lakshadweep,2021,1,682557,524
4574,lakshadweep,2021,1,682552,427
4575,lakshadweep,2021,1,682556,396
4576,lakshadweep,2021,1,682559,276
4577,lakshadweep,2021,1,682554,181
4578,lakshadweep,2021,1,682558,26
4579,lakshadweep,2021,2,682555,1780
4580,lakshadweep,2021,2,682551,1154
4581,lakshadweep,2021,2,682557,559
4582,lakshadweep,2021,2,682552,463
4583,lakshadweep,2021,2,682556,424
4584,lakshadweep,2021,2,682559,295
4585,lakshadweep,2021,2,682554,194
4586,lakshadweep,2021,2,682558,27
4587,lakshadweep,2021,3,682555,1914
4588,lakshadweep,2021,3,682551,1237
4589,lakshadweep,2021,3,682557,607
4590,lakshadweep,2021,3,682552,504
4591,lakshadweep,2021,3,682556,461
4592,lakshadweep,2021,3,682559,321
4593,lakshadweep,2021,3,682554,212
4594,lakshadweep,2021,3,682558,31
4595,lakshadweep,2021,4,682555,2037
4596,lakshadweep,2021,4,682551,1321
4597,lakshadweep,2021,4,682557,654
4598,lakshadweep,2021,4,682552,536
4599,lakshadweep,2021,4,682556,486
4600,lakshadweep,2021,4,682559,339
4601,lakshadweep,2021,4,682554,233
4602,lakshadweep,2021,4,682558,32
4603,lakshadweep,2022,1,682555,2165
4604,lakshadweep,2022,1,682551,1400
4605,lakshadweep,2022,1,682557,692
4606,lakshadweep,2022,1,682552,570
4607,lakshadweep,2022,1,682556,519
4608,lakshadweep,2022,1,682559,363
4609,lakshadweep,2022,1,682554,246
4610,lakshadweep,2022,1,682558,35
4611,lakshadweep,2022,2,682555,2279
4612,lakshadweep,2022,2,682551,1473
4613,lakshadweep,2022,2,682557,732
4614,lakshadweep,2022,2,682552,609
4615,lakshadweep,2022,2,682556,558
4616,lakshadweep,2022,2,682559,379
4617,lakshadweep,2022,2,682554,261
4618,lakshadweep,2022,2,682558,36
4619,lakshadweep,2022,3,682555,2391
4620,lakshadweep,2022,3,682551,1555
4621,lakshadweep,2022,3,682557,766
4622,lakshadweep,2022,3,682552,642
4623,lakshadweep,2022,3,682556,592
4624,lakshadweep,2022,3,682559,389
4625,lakshadweep,2022,3,682554,273
4626,lakshadweep,2022,3,682558,37
4627,lakshadweep,2022,4,682555,2520
4628,lakshadweep,2022,4,682551,1627
4629,lakshadweep,2022,4,682557,797
4630,lakshadweep,2022,4,682552,675
4631,lakshadweep,2022,4,682556,609
4632,lakshadweep,2022,4,682559,409
4633,lakshadweep,2022,4,682554,285
4634,lakshadweep,2022,4,682558,39
4635,lakshadweep,2023,1,682555,2629
4636,lakshadweep,2023,1,682551,1697
4637,lakshadweep,2023,1,682557,833
4638,lakshadweep,2023,1,682552,703
4639,lakshadweep,2023,1,682556,638
4640,lakshadweep,2023,1,682559,427
4641,lakshadweep,2023,1,682554,298
4642,lakshadweep,2023,1,682558,42
4643,lakshadweep,2023,2,682555,2739
4644,lakshadweep,2023,2,682551,1775
4645,lakshadweep,2023,2,682557,867
4646,lakshadweep,2023,2,682552,740
4647,lakshadweep,2023,2,682556,663
4648,lakshadweep,2023,2,682559,446
4649,lakshadweep,2023,2,682554,312
4650,lakshadweep,2023,2,682558,43
4651,lakshadweep,2023,3,682555,2843
4652,lakshadweep,2023,3,682551,1866
4653,lakshadweep,2023,3,682557,902
4654,lakshadweep,2023,3,682552,772
